ID,Avg ADI,Max ADI,Min ADI,SVI1,SVI3,SVI4,SVI,MDI
032292020,53.79166667,94,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
005272021,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
000572018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
080952021,69.83333333,91,51,0.381288889,0.112755556,0.484477778,0.358405556,15.39
076382018,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
041762018,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
021162018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
011982021,68,80,52,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
076002019,65.22222222,89,38,0.518866667,0.202722222,0.501355556,0.463585185,14.16
081372021,51.28571429,98,10,0.338725806,0.222064516,0.459270968,0.3231,14.69
092422017,79.4,90,70,0.52862,0.09124,0.62682,0.51598,15.39
020182017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
025722017,86.4,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
056482021,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
036702018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,15.39
051732021,82,86,78,0.63055,0.2751,0.625072222,0.496166667,14.16
005502021,36.26315789,58,13,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
065242019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
067322019,59.56521739,90,28,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
002202018,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,14.16
044732018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
065662017,76,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
049442017,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
037162019,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
039342017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
046282018,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
012982021,63.4,90,34,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
068612018,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
007232017,79.4,90,70,0.52862,0.09124,0.62682,0.51598,14.16
014212019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
042982021,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,15.39
014612017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
025532018,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
002122018,38.95,68,17,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
072422019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,15.39
034332019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
005732019,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,14.16
089212020,59.81818182,81,41,0.520988889,0.158866667,0.426077778,0.414422222,14.16
012992019,51.42857143,66,36,0.233686957,0.196252174,0.383752174,0.25236087,15.39
024162018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
027252019,36.91666667,72,2,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
013372017,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
010662019,59.45,86,24,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
056062019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
010972020,82.44444444,97,59,0.65664,0.12088,0.65854,0.6392,15.39
044162017,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
051272017,51.42857143,66,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
016042017,86.4,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
070132017,73,91,54,0.491384615,0.126715385,0.580538462,0.468,#N/A
084742018,85.75,100,64,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
024202019,74.9,100,32,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
026432021,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
070382019,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
037842017,82.375,91,65,0.468933333,0.073683333,0.597366667,0.472016667,14.16
011182021,53,79,21,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
054882018,63.25,77,54,0.281248276,0.281334483,0.50802069,0.375465517,14.16
056172021,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
007322021,74.9,100,32,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
013142021,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
014802018,59.81818182,81,41,0.520988889,0.158866667,0.426077778,0.414422222,14.16
076012021,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
042102019,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
012902018,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
069732018,61.83333333,90,45,0.233686957,0.196252174,0.383752174,0.25236087,15.39
030472021,68.5,89,46,0.518866667,0.202722222,0.501355556,0.463585185,14.16
007112018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
017702017,82.25,90,71,0.52862,0.09124,0.62682,0.51598,15.39
003732021,68.5,89,46,0.518866667,0.202722222,0.501355556,0.463585185,14.16
007302019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
053392017,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
011352018,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
039132021,71.2,100,1,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
044232017,69,84,52,0.520988889,0.158866667,0.426077778,0.414422222,15.39
061462021,34.46153846,96,15,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
001362020,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
042792020,80.2,100,52,-21.26631739,0.27228913,-21.27153043,-21.2825087,14.16
035622020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
094612018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
025112017,78.66666667,95,54,0.740583333,0.088716667,0.628091667,0.640566667,14.16
013202017,38.5,57,27,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
047782019,62.46153846,84,22,0.38214,0.11101,0.52928,0.36114,14.16
026132021,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
010162021,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
001602019,60.33333333,67,47,0.38214,0.11101,0.52928,0.36114,14.16
078132020,83.25,94,66,0.568536364,0.120554545,0.512072727,0.508172727,14.16
054292019,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,15.39
027172020,64.0625,84,34,0.488591803,0.451765574,0.481355738,0.491429508,14.16
067132021,#N/A,#N/A,#N/A,-11.54259761,-7.529231474,-11.55063705,-11.56799761,#N/A
004532020,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
074962019,54.2,80,31,0.38214,0.11101,0.52928,0.36114,14.16
011602017,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
059392017,83.28571429,99,63,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
072662019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
043672019,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
027542018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
072242018,83.88888889,97,58,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
063042018,56.5,87,39,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
066102018,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
009732021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
064082021,83.88888889,97,58,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
094382017,71.4,90,44,0.63055,0.2751,0.625072222,0.496166667,14.16
052792020,42.375,95,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
043832019,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
066042017,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
043972019,76.84375,100,31,-21.26631739,0.27228913,-21.27153043,-21.2825087,15.39
027122018,51.5,65,37,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
010872018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
015252019,90.44444444,100,74,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
017522019,61.92307692,81,44,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
042682018,56.41666667,100,32,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
069892021,81.23529412,100,45,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
052612019,69.83333333,91,51,0.381288889,0.112755556,0.484477778,0.358405556,14.16
091962018,68.25,89,21,0.468933333,0.073683333,0.597366667,0.472016667,14.16
032242018,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
009652020,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
008542020,71.52941176,93,43,0.432283333,0.07975,0.568616667,0.432433333,14.16
048452017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
032772019,72.77777778,84,42,0.52862,0.09124,0.62682,0.51598,14.16
060832020,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
057232018,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,#N/A
048362021,67.625,96,52,0.530916667,0.093941667,0.610875,0.513091667,14.16
000252017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
078572021,83.62962963,100,59,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
090732017,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
037392019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
018482017,67.90909091,90,50,0.459538,0.15345,0.390582,0.377176,14.16
029912018,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
070462021,62.76923077,79,48,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
028492017,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
095182018,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
079932017,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,14.16
005342019,88,88,88,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
000722018,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
095982018,80.22222222,97,60,-199.382,-132.8044467,-199.3398733,-199.37642,14.16
021902018,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
020952019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
060872018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
063012020,85.1,97,70,0.71088,0.08204,0.60966,0.62868,15.39
052402021,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
024222019,43.11111111,100,21,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
053532018,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
011902019,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
024302018,61.58823529,81,47,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
044382017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
085872019,77.375,93,42,0.518866667,0.202722222,0.501355556,0.463585185,14.16
049192018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
069102019,51.22222222,76,30,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
002202019,75.57894737,95,47,0.6481625,0.0942,0.51075,0.5544,14.16
077862019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
034892020,68.5,96,43,0.489333333,0.088433333,0.570116667,0.473,14.16
044572019,73,91,54,0.491384615,0.126715385,0.580538462,0.468,14.16
015752017,51.5,65,37,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
066912020,53.85714286,78,38,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
026752020,83.2,93,71,0.52862,0.09124,0.62682,0.51598,14.16
053272020,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
023812019,74.9,100,32,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
069062019,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
016972018,56.41666667,100,32,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
045822021,72.77777778,84,42,0.52862,0.09124,0.62682,0.51598,14.16
057242020,36.33333333,89,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
014422017,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
058652018,75.22222222,89,60,0.491384615,0.126715385,0.580538462,0.468,14.16
049852019,67.83333333,76,60,0.491384615,0.126715385,0.580538462,0.468,14.16
055882019,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
055462021,53.85714286,78,38,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
020482020,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
091742021,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
010002021,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,15.39
022072021,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,#N/A
069172020,78.625,94,53,0.588,0.0651,0.49582,0.5049,15.39
063402018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
012622018,66.375,100,35,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
073242021,51.28571429,98,10,0.338725806,0.222064516,0.459270968,0.3231,14.69
023662017,54.125,84,36,0.509297826,0.256271739,0.397954348,0.444363043,15.86
056702020,77.25,85,69,0.432283333,0.07975,0.568616667,0.432433333,14.16
065912020,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
087812021,72.77777778,84,42,0.52862,0.09124,0.62682,0.51598,14.16
095792017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
045212019,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
081132020,78.5,92,56,0.52862,0.09124,0.62682,0.51598,14.16
059402021,82.8125,100,63,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
005912019,71.2,100,1,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
009962019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
075822019,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
057322021,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,15.39
085662017,77.375,93,42,0.518866667,0.202722222,0.501355556,0.463585185,14.16
020432018,51.22222222,76,30,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
049992020,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,14.16
065542021,55.85714286,71,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
006452017,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,14.16
015442018,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,14.16
047312021,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
076572019,76.4,93,55,0.56872,0.06328,0.54988,0.52908,14.16
004972019,66.5,95,38,0.381288889,0.112755556,0.484477778,0.358405556,14.16
028622017,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
010812018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
034712021,51.28571429,98,10,0.338725806,0.222064516,0.459270968,0.3231,14.69
063612021,51.28571429,98,10,0.338725806,0.222064516,0.459270968,0.3231,14.69
022782020,76.56666667,100,35,0.459538,0.15345,0.390582,0.377176,15.39
020882017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,15.39
005782019,49.41666667,75,27,0.40166,0.19984,0.58588,0.40802,14.16
062752018,46.5,83,27,0.233686957,0.196252174,0.383752174,0.25236087,14.16
095862019,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
005802017,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
037972020,59.34782609,96,30,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
024682017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
031032019,87.125,97,77,0.71088,0.08204,0.60966,0.62868,14.16
080602018,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
072212017,46.5,53,40,0.459538,0.15345,0.390582,0.377176,14.16
014032018,66.59375,96,31,0.320495238,0.160247619,0.459319048,0.325161905,14.16
045532019,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
011662019,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
011072020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
087612020,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
021312019,78.875,92,66,0.568536364,0.120554545,0.512072727,0.508172727,14.16
069272021,58.13333333,100,37,0.459538,0.15345,0.390582,0.377176,15.39
009092017,52.69565217,80,26,0.281248276,0.281334483,0.50802069,0.375465517,14.16
052942017,59.95,85,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
077152020,54.2,80,31,0.38214,0.11101,0.52928,0.36114,15.39
009272019,82.18181818,99,61,0.6481625,0.0942,0.51075,0.5544,14.16
039012019,59.56521739,90,28,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
058882017,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
014122019,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
036822019,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
039192017,47.25,71,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
044392019,65.13333333,90,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
053412021,61.18181818,80,48,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
021802018,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
022552019,81.55555556,100,49,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
010342017,80.18181818,96,61,0.6481625,0.0942,0.51075,0.5544,15.39
013882020,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
043302019,87.33333333,97,77,0.71088,0.08204,0.60966,0.62868,14.16
080252018,75,92,60,0.468933333,0.073683333,0.597366667,0.472016667,14.16
090022019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
007692021,38.91304348,98,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
080642020,71.58333333,94,54,0.488591803,0.451765574,0.481355738,0.491429508,15.39
024692020,48.6,100,20,0.459538,0.15345,0.390582,0.377176,14.16
032812019,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
035782017,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
058102021,57.16666667,78,32,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
058272020,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
006682021,48.36363636,90,25,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
019462021,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,14.16
028912019,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,15.39
033142019,55.61111111,99,32,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
052012020,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,15.39
004222019,61.58823529,81,47,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
020242020,56.15,100,25,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
001802018,75.44,96,46,0.381288889,0.112755556,0.484477778,0.358405556,14.16
064812021,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
067182018,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
077702019,71,87,48,0.530916667,0.093941667,0.610875,0.513091667,14.16
087642021,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
083922018,61.83333333,90,45,0.233686957,0.196252174,0.383752174,0.25236087,14.16
051712018,67.5,88,44,0.63055,0.2751,0.625072222,0.496166667,#N/A
056932021,67.90909091,90,50,0.459538,0.15345,0.390582,0.377176,14.16
009202019,87.625,98,66,0.553753846,0.088992308,0.502515385,0.507276923,15.39
012312018,83.88888889,97,58,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
096212017,82.18181818,99,61,0.6481625,0.0942,0.51075,0.5544,14.16
018302021,82.83333333,94,66,0.568536364,0.120554545,0.512072727,0.508172727,14.16
066072018,85.25,96,68,0.568536364,0.120554545,0.512072727,0.508172727,14.16
031192019,62.46153846,84,22,0.38214,0.11101,0.52928,0.36114,14.16
010772020,51.8125,88,35,0.520988889,0.158866667,0.426077778,0.414422222,14.16
021852019,61.48275862,100,26,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
038152017,59.56521739,90,28,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
063522017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
089802020,75.66666667,92,51,0.489333333,0.088433333,0.570116667,0.473,14.16
093252017,84.83333333,100,65,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
049522021,60.4,85,34,0.543782738,0.487894048,0.406445238,0.486645833,14.69
067492019,86.4,100,40,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
001892019,78.5,92,56,0.52862,0.09124,0.62682,0.51598,14.16
006292017,61.83333333,90,45,0.233686957,0.196252174,0.383752174,0.25236087,14.16
079902019,67.90909091,90,50,0.459538,0.15345,0.390582,0.377176,14.16
049932021,54.14285714,100,23,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
079712017,31,44,18,-16.84582286,-16.71692314,-19.66273686,-19.6968,15.39
005252018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
059802017,67.88888889,87,38,-99.52933,0.23094,-99.3484,-99.47561,15.39
041102017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
034522017,61.9375,99,38,0.281248276,0.281334483,0.50802069,0.375465517,14.16
065112018,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
035912021,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
034882018,77.13333333,98,41,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
016092017,44.83333333,52,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
040492020,60.83333333,92,19,-41.16701667,0.167404167,-41.20337917,-41.25182917,15.39
028362020,67.625,96,52,0.530916667,0.093941667,0.610875,0.513091667,14.16
016192020,51.09090909,90,20,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
035692019,82.375,91,65,0.468933333,0.073683333,0.597366667,0.472016667,14.16
007142019,88.75,92,83,0.568536364,0.120554545,0.512072727,0.508172727,14.16
004862019,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
024112019,75.22222222,89,60,0.491384615,0.126715385,0.580538462,0.468,14.16
010442020,74.77272727,100,52,0.491384615,0.126715385,0.580538462,0.468,14.16
002492017,71.2,100,1,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
080962018,74.83333333,100,43,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
025322020,81.625,93,64,0.491384615,0.126715385,0.580538462,0.468,14.16
031752020,38.91304348,98,16,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
069472021,37.6,57,19,0.543782738,0.487894048,0.406445238,0.486645833,14.69
012422019,43.42307692,79,19,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
025092019,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,14.16
092172020,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
036122018,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
061782017,71.83870968,100,36,0.281248276,0.281334483,0.50802069,0.375465517,14.16
067562020,75.3,87,64,-99.52933,0.23094,-99.3484,-99.47561,14.16
077812017,30.92857143,99,9,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
090842017,84.85,100,65,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
020422017,73.60714286,93,51,0.320495238,0.160247619,0.459319048,0.325161905,14.16
085002019,77,96,40,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
020862020,88,100,70,-14.36058806,-14.49820224,-14.44270075,-14.38701269,14.16
039612018,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
013322017,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
073292017,84.6,99,62,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
026942021,83.42307692,100,66,-20.12283663,-16.09514568,-24.2851358,-28.37673745,15.39
058562017,59.95,85,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
039652020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
041502020,48.86363636,96,20,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
047642018,54.14285714,100,23,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
080112018,42.5,76,18,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
091932017,56.8,83,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,15.39
039332017,82.86666667,100,18,-64.95274448,-61.73817408,-63.50336224,-64.98671904,14.16
074702018,48.6,74,18,0.233686957,0.196252174,0.383752174,0.25236087,15.39
016752017,55.67741935,92,22,0.233686957,0.196252174,0.383752174,0.25236087,14.16
015012017,86.42857143,100,63,0.488591803,0.451765574,0.481355738,0.491429508,15.39
006962021,36,53,23,-41.16701667,0.167404167,-41.20337917,-41.25182917,14.16
074052021,42.375,95,17,-16.84582286,-16.71692314,-19.66273686,-19.6968,14.16
011252018,56.8,83,37,-35.23665595,-23.3116881,-94.64645238,-94.70366905,14.16
001002019,70.52173913,96,42,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
040562018,75.33333333,96,38,0.281248276,0.281334483,0.50802069,0.375465517,15.39
050442019,44.83333333,52,36,0.233686957,0.196252174,0.383752174,0.25236087,14.16
039402018,36.33333333,89,21,-20.12283663,-16.09514568,-24.2851358,-28.37673745,14.16
012112020,75.35483871,100,39,0.518866667,0.202722222,0.501355556,0.463585185,14.16
085622020,65.22222222,89,38,0.518866667,0.202722222,0.501355556,0.463585185,14.16
056072017,85.75,100,64,-14.36058806,-14.49820224,-14.44270075,-14.38701269,15.39
